utility_name,size_category,fy,indicator,value,unit,granularity,method,source_id,report_issue,vintage,extraction_confidence,attribution
Embe,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,72,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,65,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,32,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,10,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,16,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,63,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,42,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,76,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,46,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Embe,"Medium (5,000-10,000 connections)",FY2023/24,total_score,105,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,54,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,77,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,16,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,97,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,51,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Lamu,"Medium (5,000-10,000 connections)",FY2023/24,total_score,86,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,54,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,74,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,12,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,24,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murugi Mugumango,"Medium (5,000-10,000 connections)",FY2023/24,total_score,82,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,21,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,47,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,59,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,24,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,5,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,65,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,82,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kirandich,"Medium (5,000-10,000 connections)",FY2023/24,total_score,69,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,77,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,59,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,30,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,12,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,7,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,24,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,32,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyandarua,"Medium (5,000-10,000 connections)",FY2023/24,total_score,61,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,42,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,59,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,20,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,13,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,42,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,88,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Narok,"Medium (5,000-10,000 connections)",FY2023/24,total_score,55,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,70,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,78,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,10,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,11,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,81,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,34,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Chemususu,"Medium (5,000-10,000 connections)",FY2023/24,total_score,47,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,66,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,22,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,19,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,16,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,45,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,107,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,45,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Migori,"Medium (5,000-10,000 connections)",FY2023/24,total_score,45,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,44,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,26,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,8,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,15,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,75,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,17,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nol Turesh,"Medium (5,000-10,000 connections)",FY2023/24,total_score,27,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,84,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,68,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,13,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,14,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,58,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,75,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,84,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tuuru,"Medium (5,000-10,000 connections)",FY2023/24,total_score,14,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,0,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,64,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,5,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,6,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,40,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,71,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,76,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,124,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,0,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Samburu,"Medium (5,000-10,000 connections)",FY2023/24,total_score,9,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,83,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,23,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,9,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,16,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,85,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tana,"Medium (5,000-10,000 connections)",FY2023/24,total_score,8,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
